Year,Month,Precinct,Borough,Address,Latitude,Longitude,RadioRuns,RapeComplaints,FelonyAssaultComplaints,TotalComplaints
2020,June,71,Brooklyn,"421 Empire Blvd, Brooklyn, NY 11225",40.66398239,-73.94966888,156,2,11,169
2020,July,71,Brooklyn,"421 Empire Blvd, Brooklyn, NY 11225",40.66398239,-73.94966888,184,0,5,189
2020,August,71,Brooklyn,"421 Empire Blvd, Brooklyn, NY 11225",40.66398239,-73.94966888,179,0,9,188
2020,September,71,Brooklyn,"421 Empire Blvd, Brooklyn, NY 11225",40.66398239,-73.94966888,185,0,6,191
2020,October,71,Brooklyn,"421 Empire Blvd, Brooklyn, NY 11225",40.66398239,-73.94966888,186,0,11,197
2020,November,71,Brooklyn,"421 Empire Blvd, Brooklyn, NY 11225",40.66398239,-73.94966888,159,0,14,173
2020,December,71,Brooklyn,"421 Empire Blvd, Brooklyn, NY 11225",40.66398239,-73.94966888,182,0,5,187
2020,January,72,Brooklyn,,,,106,0,10,116
2020,February,72,Brooklyn,,,,127,3,5,135
2020,March,72,Brooklyn,,,,120,1,11,132
2020,April,72,Brooklyn,,,,119,0,7,126
2020,May,72,Brooklyn,,,,124,0,10,134
2020,June,72,Brooklyn,,,,122,2,10,134
2020,July,72,Brooklyn,,,,110,0,5,115
2020,August,72,Brooklyn,,,,128,0,7,135
2020,September,72,Brooklyn,,,,101,0,8,109
2020,October,72,Brooklyn,,,,123,1,11,135
2020,November,72,Brooklyn,,,,101,1,6,108
2020,December,72,Brooklyn,,,,114,0,3,117
2020,January,73,Brooklyn,"1470 E New York Ave, Brooklyn, NY 11212",40.67331314,-73.90842438,484,1,18,503
2020,February,73,Brooklyn,"1470 E New York Ave, Brooklyn, NY 11212",40.67331314,-73.90842438,439,3,15,457
2020,March,73,Brooklyn,"1470 E New York Ave, Brooklyn, NY 11212",40.67331314,-73.90842438,549,0,16,565
2020,April,73,Brooklyn,"1470 E New York Ave, Brooklyn, NY 11212",40.67331314,-73.90842438,463,0,15,478
2020,May,73,Brooklyn,"1470 E New York Ave, Brooklyn, NY 11212",40.67331314,-73.90842438,507,1,15,523
2020,June,73,Brooklyn,"1470 E New York Ave, Brooklyn, NY 11212",40.67331314,-73.90842438,543,0,13,556
2020,July,73,Brooklyn,"1470 E New York Ave, Brooklyn, NY 11212",40.67331314,-73.90842438,533,2,26,561
2020,August,73,Brooklyn,"1470 E New York Ave, Brooklyn, NY 11212",40.67331314,-73.90842438,516,0,21,537
2020,September,73,Brooklyn,"1470 E New York Ave, Brooklyn, NY 11212",40.67331314,-73.90842438,501,1,16,518
2020,October,73,Brooklyn,"1470 E New York Ave, Brooklyn, NY 11212",40.67331314,-73.90842438,500,0,26,526
2020,November,73,Brooklyn,"1470 E New York Ave, Brooklyn, NY 11212",40.67331314,-73.90842438,527,1,21,549
2020,December,73,Brooklyn,"1470 E New York Ave, Brooklyn, NY 11212",40.67331314,-73.90842438,538,0,22,560
2020,January,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,651,5,32,688
2020,February,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,626,1,30,657
2020,March,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,680,0,31,711
2020,April,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,612,1,13,626
2020,May,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,695,3,32,730
2020,June,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,657,0,24,681
2020,July,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,711,2,31,744
2020,August,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,661,3,46,710
2020,September,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,633,3,35,671
2020,October,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,659,1,35,695
2020,November,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,635,3,26,664
2020,December,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,582,0,18,600
2020,January,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,91,0,7,98
2020,February,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,77,0,2,79
2020,March,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,93,0,4,97
2020,April,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,92,0,4,96
2020,May,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,89,0,0,89
2020,June,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,87,0,1,88
2020,July,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,100,0,1,101
2020,August,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,85,0,2,87
2020,September,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,85,0,0,85
2020,October,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,93,1,4,98
2020,November,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,92,1,4,97
2020,December,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,93,0,4,97
2020,January,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,243,2,14,259
2020,February,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,259,0,11,270
2020,March,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,291,2,12,305
2020,April,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,239,0,5,244
2020,May,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,254,1,7,262
2020,June,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,217,2,4,223
2020,July,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,236,0,14,250
2020,August,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,243,0,7,250
2020,September,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,199,0,3,202
2020,October,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,207,0,7,214
2020,November,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,216,0,10,226
2020,December,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,251,1,8,260
2020,January,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,49,0,2,51
2020,February,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,43,0,2,45
2020,March,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,55,1,1,57
2020,April,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,43,0,1,44
2020,May,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,60,0,2,62
2020,June,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,52,0,1,53
2020,July,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,74,1,1,76
2020,August,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,55,0,1,56
2020,September,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,59,0,2,61
2020,October,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,49,0,0,49
2020,November,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,53,0,4,57
2020,December,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,54,0,3,57
2020,January,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,249,0,12,261
2020,February,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,196,0,9,205
2020,March,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,258,1,6,265
2020,April,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,195,1,4,200
2020,May,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,262,1,4,267
2020,June,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,237,0,6,243
2020,July,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,209,2,11,222
2020,August,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,239,0,8,247
2020,September,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,197,0,14,211
2020,October,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,237,1,7,245
2020,November,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,238,1,11,250
2020,December,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,261,0,14,275
2020,January,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,221,0,7,228
2020,February,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,209,1,11,221
2020,March,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,200,0,9,209
2020,April,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,195,1,9,205
2020,May,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,242,0,6,248
2020,June,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,218,0,8,226
2020,July,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,238,1,5,244
2020,August,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,230,1,13,244
2020,September,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,209,1,13,223
2020,October,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,224,0,9,233
2020,November,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,191,0,10,201
2020,December,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,235,0,13,248
2020,January,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,245,2,11,258
2020,February,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,201,0,4,205
2020,March,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,250,0,18,268
2020,April,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,198,0,7,205
2020,May,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,248,1,12,261
2020,June,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,184,2,10,196
2020,July,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,208,1,9,218
2020,August,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,226,1,19,246
2020,September,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,211,0,14,225
2020,October,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,240,1,7,248
2020,November,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,216,0,8,224
2020,December,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,206,2,11,219
2020,January,84,Brooklyn,,,,59,0,5,64
2020,February,84,Brooklyn,,,,57,0,3,60
2020,March,84,Brooklyn,,,,53,0,1,54
2020,April,84,Brooklyn,,,,31,0,0,31
2020,May,84,Brooklyn,,,,58,0,2,60
2020,June,84,Brooklyn,,,,59,0,4,63
2020,July,84,Brooklyn,,,,75,0,6,81
2020,August,84,Brooklyn,,,,70,0,5,75
2020,September,84,Brooklyn,,,,57,0,3,60
2020,October,84,Brooklyn,,,,71,0,1,72
2020,November,84,Brooklyn,,,,47,0,0,47
2020,December,84,Brooklyn,,,,58,0,4,62
2020,January,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,113,0,6,119
2020,February,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,110,1,7,118
2020,March,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,128,0,6,134
2020,April,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,93,0,3,96
2020,May,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,134,0,13,147
2020,June,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,90,0,2,92
2020,July,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,108,0,7,115
2020,August,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,132,2,8,142
2020,September,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,103,1,8,112
2020,October,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,113,1,8,122
2020,November,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,112,0,6,118
2020,December,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,107,1,4,112
2020,January,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,131,0,7,138
2020,February,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,161,0,3,164
2020,March,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,186,0,5,191
2020,April,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,146,1,7,154
2020,May,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,204,0,14,218
2020,June,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,157,0,4,161
2020,July,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,172,0,7,179
2020,August,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,159,1,4,164
2020,September,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,157,0,6,163
2020,October,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,168,0,4,172
2020,November,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,137,0,5,142
2020,December,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,171,0,13,184
2020,January,94,Brooklyn,,,,61,0,4,65
2020,February,94,Brooklyn,,,,44,1,1,46
2020,March,94,Brooklyn,,,,49,1,2,52
2020,April,94,Brooklyn,,,,50,0,1,51
2020,May,94,Brooklyn,,,,45,1,2,48
2020,June,94,Brooklyn,,,,46,0,1,47
2020,July,94,Brooklyn,,,,51,1,4,56
2020,August,94,Brooklyn,,,,60,0,4,64
2020,September,94,Brooklyn,,,,60,0,3,63
2020,October,94,Brooklyn,,,,60,2,0,62
2020,November,94,Brooklyn,,,,56,0,3,59
2020,December,94,Brooklyn,,,,63,0,4,67
2020,January,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,95,0,3,98
2020,February,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,104,1,5,110
2020,March,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,130,0,3,133
2020,April,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,104,0,6,110
2020,May,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,120,0,12,132
2020,June,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,115,0,6,121
2020,July,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,118,1,9,128
2020,August,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,99,0,4,103
2020,September,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,81,0,3,84
2020,October,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,112,0,8,120
2020,November,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,108,0,12,120
2020,December,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,112,0,5,117
2020,January,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,260,0,13,273
2020,February,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,252,0,17,269
2020,March,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,265,0,14,279
2020,April,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,248,0,11,259
2020,May,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,279,2,12,293
2020,June,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,250,0,9,259
2020,July,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,254,2,10,266
2020,August,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,237,0,10,247
2020,September,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,213,1,8,222
2020,October,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,225,1,10,236
2020,November,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,237,0,4,241
2020,December,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,220,0,12,232
2020,January,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,213,0,7,220
2020,February,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,197,1,8,206
2020,March,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,249,1,10,260
2020,April,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,217,0,5,222
2020,May,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,246,0,12,258
2020,June,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,239,0,11,250
2020,July,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,237,0,12,249
2020,August,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,227,1,11,239
2020,September,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,189,1,8,198
2020,October,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,207,0,9,216
2020,November,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,224,2,7,233
2020,December,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,213,3,8,224
2020,January,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,305,0,17,322
2020,February,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,244,1,19,264
2020,March,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,303,0,16,319
2020,April,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,250,1,10,261
2020,May,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,323,0,20,343
2020,June,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,261,0,17,278
2020,July,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,313,1,18,332
2020,August,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,304,1,15,320
2020,September,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,258,4,16,278
2020,October,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,259,0,16,275
2020,November,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,258,2,11,271
2020,December,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,306,0,23,329
2020,January,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,187,1,15,203
2020,February,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,196,1,16,213
2020,March,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,225,0,12,237
2020,April,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,212,0,14,226
2020,May,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,210,1,9,220
2020,June,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,192,2,20,214
2020,July,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,201,0,19,220
2020,August,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,210,1,9,220
2020,September,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,195,0,12,207
2020,October,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,221,0,12,233
2020,November,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,215,0,17,232
2020,December,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,183,1,6,190
2020,January,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,322,4,20,346
2020,February,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,259,3,19,281
2020,March,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,313,0,19,332
2020,April,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,263,1,9,273
2020,May,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,311,0,8,319
2020,June,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,285,4,10,299
2020,July,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,292,0,20,312
2020,August,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,290,5,18,313
2020,September,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,284,3,19,306
2020,October,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,280,0,20,300
2020,November,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,310,1,18,329
2020,December,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,288,0,17,305
2020,January,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,210,0,11,221
2020,February,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,189,0,9,198
2020,March,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,231,1,8,240
2020,April,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,223,0,9,232
2020,May,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,228,0,12,240
2020,June,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,238,1,15,254
2020,July,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,261,1,14,276
2020,August,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,246,0,13,259
2020,September,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,234,0,16,250
2020,October,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,219,0,14,233
2020,November,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,255,0,13,268
2020,December,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,217,0,14,231
2020,January,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,178,0,3,181
2020,February,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,184,1,7,192
2020,March,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,189,1,3,193
2020,April,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,190,0,4,194
2020,May,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,176,0,8,184
2020,June,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,175,0,5,180
2020,July,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,171,0,5,176
2020,August,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,176,2,8,186
2020,September,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,164,2,5,171
2020,October,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,179,0,7,186
2020,November,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,166,0,6,172
2020,December,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,209,0,4,213
2020,January,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,127,2,9,138
2020,February,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,119,0,7,126
2020,March,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,149,0,5,154
2020,April,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,111,0,7,118
2020,May,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,152,0,4,156
2020,June,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,114,0,3,117
2020,July,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,131,0,7,138
2020,August,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,124,0,4,128
